LAMMPS data generated from YCOR400.gro

31200 atoms
6 atom types

0.000000 75.29860000 xlo xhi
0.000000 75.29860000 ylo yhi
0.000000 75.29860000 zlo zhi

Masses

1 12.0110000000 # C
2 18.9984031630 # F
3 1.0080000000 # H
4 14.0070000000 # N
5 15.9990000000 # O
6 32.0600000000 # S

Atoms # atomic

19203 1 8.20000000 68.95000000 22.58000000
19204 1 7.32000000 68.73000000 21.50000000
19205 3 7.50000000 69.28000000 20.57000000
19206 1 6.47000000 67.64000000 21.51000000
19207 2 5.99000000 67.28000000 20.29000000
19208 1 10.06000000 70.70000000 25.19000000
19209 3 9.95000000 70.42000000 26.24000000
19210 1 10.66000000 72.02000000 25.20000000
19211 1 11.32000000 72.45000000 26.29000000
19212 1 11.94000000 71.63000000 27.39000000
19213 3 11.09000000 71.12000000 27.86000000
19214 3 12.63000000 70.91000000 26.96000000
19215 3 12.40000000 72.34000000 28.08000000
19216 1 11.57000000 73.89000000 26.27000000
19217 1 11.04000000 74.47000000 25.13000000
19218 6 10.24000000 73.31000000 24.09000000
19219 1 11.27000000 0.57000000 25.03000000
19220 4 10.94000000 1.61000000 24.14000000
19221 1 11.14000000 1.41000000 22.68000000
19222 3 11.58000000 2.26000000 22.17000000
19223 3 11.78000000 0.55000000 22.50000000
19224 3 10.19000000 1.25000000 22.17000000
19225 1 11.50000000 2.86000000 24.71000000
19226 1 11.59000000 4.33000000 24.17000000
19227 1 12.21000000 5.29000000 25.00000000
19228 1 12.08000000 6.55000000 24.29000000
19229 1 11.39000000 6.35000000 23.13000000
19230 4 11.03000000 5.01000000 23.09000000
19231 1 9.80000000 4.56000000 22.47000000
19232 3 9.04000000 4.67000000 23.25000000
19233 3 9.35000000 5.24000000 21.74000000
19234 3 9.90000000 3.56000000 22.04000000
19235 1 11.23000000 7.59000000 22.34000000
19236 1 11.96000000 8.60000000 22.86000000
19237 6 12.84000000 8.21000000 24.33000000
19238 1 11.67000000 9.86000000 22.20000000
19239 1 10.76000000 9.74000000 21.24000000
19240 6 10.24000000 8.05000000 20.95000000
19241 3 10.31000000 10.57000000 20.70000000
19242 1 12.13000000 11.18000000 22.67000000
19243 3 11.40000000 11.97000000 22.54000000
19244 3 12.35000000 11.18000000 23.73000000
19245 3 13.09000000 11.30000000 22.15000000
19246 1 12.88000000 4.94000000 26.43000000
19247 1 12.92000000 3.63000000 26.86000000
19248 1 12.16000000 2.50000000 25.89000000
19249 1 12.01000000 1.07000000 26.09000000
19250 6 12.39000000 75.11000000 27.32000000
19251 4 13.28000000 3.30000000 28.16000000
19252 1 13.63000000 4.29000000 28.98000000
19253 1 13.57000000 5.65000000 28.55000000
19254 4 13.22000000 6.01000000 27.27000000
19255 1 13.87000000 6.46000000 29.75000000
19256 1 14.13000000 5.67000000 30.85000000
19257 1 14.00000000 4.21000000 30.48000000
19258 5 14.37000000 3.25000000 31.20000000
19259 1 14.18000000 6.29000000 32.08000000
19260 3 14.24000000 5.66000000 32.96000000
19261 1 13.97000000 7.63000000 32.23000000
19262 3 13.68000000 8.04000000 33.20000000
19263 1 13.79000000 8.42000000 31.11000000
19264 3 13.53000000 9.47000000 31.25000000
19265 1 13.69000000 7.85000000 29.91000000
19266 3 13.19000000 8.47000000 29.16000000
19267 2 1.43000000 19.97000000 71.36000000
19268 1 1.77000000 19.38000000 70.13000000
19269 1 1.99000000 20.18000000 69.07000000
19270 3 1.71000000 21.22000000 69.16000000
19271 1 2.31000000 19.69000000 67.79000000
19272 1 2.81000000 20.37000000 66.57000000
19273 1 2.97000000 21.70000000 66.33000000
19274 1 3.40000000 22.69000000 67.34000000
19275 4 3.80000000 23.30000000 68.24000000
19276 1 2.47000000 22.45000000 65.12000000
19277 4 2.18000000 23.11000000 64.23000000
19278 1 3.19000000 19.27000000 65.59000000
19279 1 2.95000000 17.99000000 66.33000000
19280 5 3.05000000 16.83000000 65.92000000
19281 1 2.37000000 18.31000000 67.59000000
19282 1 2.23000000 17.50000000 68.71000000
19283 3 2.35000000 16.45000000 68.46000000
19284 1 1.91000000 18.00000000 69.96000000
19285 2 1.89000000 17.19000000 71.01000000
19286 1 3.54000000 19.47000000 64.34000000
19287 3 3.37000000 20.41000000 63.82000000
19288 1 4.09000000 18.52000000 63.31000000
19289 1 3.49000000 18.34000000 62.09000000
19290 1 2.05000000 18.83000000 61.68000000
19291 3 2.07000000 19.72000000 61.04000000
19292 3 1.70000000 17.99000000 61.09000000
19293 3 1.44000000 19.08000000 62.55000000
19294 1 4.35000000 17.55000000 61.21000000
19295 1 5.52000000 17.27000000 61.71000000
19296 6 5.74000000 17.75000000 63.38000000
19297 1 6.40000000 16.49000000 60.69000000
19298 4 7.58000000 15.71000000 60.68000000
19299 1 8.29000000 15.22000000 61.94000000
19300 3 7.58000000 15.36000000 62.75000000
19301 3 8.51000000 14.15000000 61.90000000
19302 3 9.18000000 15.80000000 62.13000000
19303 1 7.65000000 15.05000000 59.44000000
19304 1 8.72000000 13.72000000 58.94000000
19305 1 8.51000000 13.33000000 57.59000000
19306 1 9.22000000 12.14000000 57.39000000
19307 1 9.96000000 11.92000000 58.53000000
19308 4 9.73000000 12.92000000 59.48000000
19309 1 10.60000000 13.30000000 60.59000000
19310 3 11.09000000 14.28000000 60.51000000
19311 3 10.08000000 13.10000000 61.53000000
19312 3 11.40000000 12.57000000 60.52000000
19313 1 10.90000000 10.80000000 58.30000000
19314 1 10.79000000 10.28000000 57.04000000
19315 6 9.52000000 10.97000000 56.04000000
19316 1 11.77000000 9.31000000 56.65000000
19317 1 12.73000000 9.21000000 57.61000000
19318 6 12.41000000 10.21000000 59.07000000
19319 3 13.65000000 8.65000000 57.45000000
19320 1 11.69000000 8.40000000 55.42000000
19321 3 11.62000000 7.34000000 55.66000000
19322 3 10.86000000 8.66000000 54.77000000
19323 3 12.55000000 8.47000000 54.75000000
19324 1 7.23000000 13.99000000 56.60000000
19325 1 6.48000000 15.07000000 57.12000000
19326 1 6.64000000 15.57000000 58.65000000
19327 1 5.83000000 16.40000000 59.48000000
19328 6 4.20000000 17.13000000 59.50000000
19329 4 5.53000000 15.69000000 56.28000000
19330 1 5.38000000 15.11000000 55.11000000
19331 1 6.13000000 14.01000000 54.63000000
19332 4 7.10000000 13.45000000 55.35000000
19333 1 5.81000000 13.65000000 53.22000000
19334 1 4.86000000 14.53000000 52.70000000
19335 1 4.58000000 15.54000000 53.83000000
19336 5 3.91000000 16.55000000 53.63000000
19337 1 4.41000000 14.38000000 51.38000000
19338 3 3.57000000 14.97000000 51.02000000
19339 1 4.96000000 13.42000000 50.55000000
19340 3 4.45000000 13.04000000 49.67000000
19341 1 6.03000000 12.63000000 51.02000000
19342 3 6.68000000 12.16000000 50.28000000
19343 1 6.38000000 12.68000000 52.38000000
19344 3 6.94000000 11.89000000 52.87000000
19345 2 36.70000000 20.38000000 75.05000000
19346 1 35.70000000 19.94000000 74.22000000
19347 1 34.78000000 19.06000000 74.67000000
19348 3 34.62000000 18.83000000 0.42000000
19349 1 33.75000000 18.69000000 73.78000000
19350 1 32.55000000 17.90000000 74.00000000
19351 1 31.93000000 17.83000000 75.22000000
19352 1 31.52000000 16.48000000 0.36000000
19353 4 30.89000000 15.52000000 0.60000000
19354 1 31.57000000 18.87000000 0.85000000
19355 4 31.12000000 19.73000000 1.46000000
19356 1 31.84000000 17.65000000 72.68000000
19357 1 32.71000000 18.42000000 71.74000000
19358 5 32.33000000 18.81000000 70.67000000
19359 1 33.85000000 19.04000000 72.41000000
19360 1 34.88000000 19.83000000 71.91000000
19361 3 34.98000000 19.84000000 70.83000000
19362 1 35.74000000 20.33000000 72.82000000
19363 2 36.64000000 21.21000000 72.41000000
19364 1 30.77000000 16.89000000 72.37000000
19365 3 30.32000000 16.26000000 73.13000000
19366 1 29.97000000 16.69000000 71.15000000
19367 1 29.84000000 15.48000000 70.57000000
19368 1 30.63000000 14.23000000 70.96000000
19369 3 30.74000000 14.16000000 72.04000000
19370 3 30.28000000 13.30000000 70.51000000
19371 3 31.61000000 14.39000000 70.52000000
19372 1 28.87000000 15.44000000 69.45000000
19373 1 28.25000000 16.65000000 69.34000000
19374 6 29.06000000 17.89000000 70.26000000
19375 1 27.24000000 16.64000000 68.33000000
19376 4 26.40000000 17.59000000 67.82000000
19377 1 26.21000000 19.01000000 68.39000000
19378 3 26.74000000 19.72000000 67.76000000
19379 3 25.17000000 19.27000000 68.59000000
19380 3 26.73000000 19.13000000 69.35000000
19381 1 25.69000000 16.92000000 66.77000000
19382 1 24.70000000 17.52000000 65.54000000
19383 1 24.13000000 16.70000000 64.56000000
19384 1 23.09000000 17.50000000 63.98000000
19385 1 23.17000000 18.72000000 64.54000000
19386 4 24.19000000 18.76000000 65.44000000
19387 1 25.08000000 19.98000000 65.40000000
19388 3 24.51000000 20.72000000 65.96000000
19389 3 26.06000000 19.80000000 65.85000000
19390 3 25.42000000 20.31000000 64.42000000
19391 1 22.14000000 19.68000000 64.03000000
19392 1 21.31000000 19.09000000 63.16000000
19393 6 21.77000000 17.46000000 62.78000000
19394 1 20.14000000 19.92000000 62.77000000
19395 1 20.17000000 21.13000000 63.34000000
19396 6 21.66000000 21.31000000 64.40000000
19397 3 19.37000000 21.83000000 63.57000000
19398 1 19.17000000 19.48000000 61.66000000
19399 3 19.46000000 18.46000000 61.43000000
19400 3 18.13000000 19.53000000 61.99000000
19401 3 19.38000000 20.14000000 60.81000000
19402 1 24.64000000 15.24000000 64.48000000
19403 1 25.54000000 14.71000000 65.36000000
19404 1 26.10000000 15.60000000 66.69000000
19405 1 27.08000000 15.44000000 67.75000000
19406 6 28.17000000 14.20000000 68.37000000
19407 4 26.03000000 13.41000000 65.22000000
19408 1 25.49000000 12.72000000 64.25000000
19409 1 24.53000000 13.23000000 63.32000000
19410 4 24.10000000 14.47000000 63.42000000
19411 1 24.40000000 12.32000000 62.18000000
19412 1 25.13000000 11.20000000 62.42000000
19413 1 25.93000000 11.32000000 63.75000000
19414 5 26.68000000 10.48000000 64.36000000
19415 1 25.21000000 10.20000000 61.55000000
19416 3 25.80000000 9.31000000 61.75000000
19417 1 24.54000000 10.27000000 60.37000000
19418 3 24.85000000 9.49000000 59.67000000
19419 1 23.77000000 11.37000000 60.01000000
19420 3 23.08000000 11.34000000 59.16000000
19421 1 23.70000000 12.41000000 60.95000000
19422 3 23.17000000 13.32000000 60.68000000
19423 2 73.23000000 11.38000000 2.03000000
19424 1 72.82000000 11.50000000 3.34000000
19425 1 73.77000000 11.64000000 4.34000000
19426 3 74.78000000 11.82000000 4.00000000
19427 1 73.44000000 11.88000000 5.68000000
19428 1 74.28000000 12.00000000 6.95000000
19429 1 0.34000000 12.35000000 6.87000000
19430 1 0.99000000 13.53000000 7.49000000
19431 4 1.31000000 14.58000000 7.90000000
19432 1 1.40000000 11.49000000 6.23000000
19433 4 2.12000000 10.78000000 5.70000000
19434 1 73.33000000 11.92000000 8.07000000
19435 1 71.91000000 11.75000000 7.50000000
19436 5 70.92000000 11.43000000 8.18000000
19437 1 72.12000000 11.88000000 6.00000000
19438 1 71.19000000 11.72000000 5.02000000
19439 3 70.15000000 11.84000000 5.32000000
19440 1 71.44000000 11.53000000 3.68000000
19441 2 70.47000000 10.91000000 2.95000000
19442 1 73.70000000 12.10000000 9.35000000
19443 3 74.75000000 12.14000000 9.63000000
19444 1 72.96000000 12.30000000 10.66000000
19445 1 73.24000000 13.30000000 11.56000000
19446 1 74.10000000 14.53000000 11.28000000
19447 3 73.85000000 14.93000000 10.30000000
19448 3 73.92000000 15.21000000 12.10000000
19449 3 75.17000000 14.29000000 11.36000000
19450 1 72.86000000 13.08000000 12.91000000
19451 1 72.16000000 11.90000000 12.96000000
19452 6 72.13000000 10.98000000 11.48000000
19453 1 71.45000000 11.98000000 14.33000000
19454 4 70.54000000 11.18000000 15.04000000
19455 1 69.89000000 9.94000000 14.46000000
19456 3 70.67000000 9.39000000 13.95000000
19457 3 69.47000000 9.34000000 15.26000000
19458 3 69.09000000 10.09000000 13.73000000
19459 1 70.20000000 11.84000000 16.20000000
19460 1 68.90000000 11.69000000 17.23000000
19461 1 68.71000000 12.59000000 18.26000000
19462 1 67.41000000 12.42000000 18.84000000
19463 1 66.84000000 11.46000000 18.15000000
19464 4 67.77000000 10.87000000 17.20000000
19465 1 67.26000000 9.85000000 16.20000000
19466 3 67.56000000 10.07000000 15.18000000
19467 3 67.54000000 8.84000000 16.49000000
19468 3 66.18000000 9.91000000 16.16000000
19469 1 65.43000000 11.31000000 18.59000000
19470 1 65.03000000 12.17000000 19.56000000
19471 6 66.35000000 13.31000000 20.01000000
19472 1 63.60000000 11.96000000 19.95000000
19473 1 63.02000000 10.92000000 19.29000000
19474 6 64.14000000 10.12000000 18.24000000
19475 3 61.98000000 10.58000000 19.34000000
19476 1 62.89000000 12.81000000 20.97000000
19477 3 63.04000000 13.87000000 20.79000000
19478 3 61.82000000 12.64000000 20.92000000
19479 3 63.29000000 12.67000000 21.97000000
19480 1 69.78000000 13.86000000 18.44000000
19481 1 70.72000000 14.08000000 17.42000000
19482 1 70.95000000 12.99000000 16.28000000
19483 1 71.73000000 13.07000000 15.10000000
19484 6 73.00000000 14.05000000 14.35000000
19485 4 71.53000000 15.21000000 17.52000000
19486 1 71.36000000 16.09000000 18.58000000
19487 1 70.43000000 15.80000000 19.59000000
19488 4 69.55000000 14.75000000 19.51000000
19489 1 70.63000000 16.82000000 20.67000000
19490 1 71.58000000 17.79000000 20.26000000
19491 1 72.15000000 17.36000000 18.99000000
19492 5 72.89000000 18.05000000 18.26000000
19493 1 71.65000000 19.04000000 20.92000000
19494 3 72.59000000 19.58000000 20.87000000
19495 1 70.68000000 19.36000000 21.91000000
19496 3 70.54000000 20.41000000 22.16000000
19497 1 69.73000000 18.49000000 22.36000000
19498 3 68.90000000 18.78000000 23.02000000
19499 1 69.80000000 17.22000000 21.74000000
19500 3 69.29000000 16.50000000 22.38000000
19501 2 58.32000000 3.66000000 53.35000000
19502 1 59.16000000 4.21000000 52.45000000
19503 1 59.44000000 5.60000000 52.66000000
19504 3 59.23000000 5.96000000 53.65000000
19505 1 60.22000000 6.26000000 51.73000000
19506 1 60.69000000 7.68000000 51.62000000
19507 1 60.71000000 8.59000000 52.56000000
19508 1 59.50000000 9.02000000 53.31000000
19509 4 58.66000000 9.31000000 54.05000000
19510 1 61.92000000 9.26000000 53.15000000
19511 4 62.82000000 9.87000000 53.49000000
19512 1 61.28000000 7.89000000 50.27000000
19513 1 61.34000000 6.56000000 49.66000000
19514 5 61.78000000 6.21000000 48.57000000
19515 1 60.77000000 5.58000000 50.64000000
19516 1 60.53000000 4.20000000 50.49000000
19517 3 61.11000000 3.57000000 49.82000000
19518 1 59.66000000 3.55000000 51.39000000
19519 2 59.27000000 2.24000000 51.08000000
19520 1 61.27000000 9.11000000 49.65000000
19521 3 60.79000000 9.88000000 50.25000000
19522 1 61.77000000 9.56000000 48.33000000
19523 1 63.00000000 9.24000000 48.01000000
19524 1 64.15000000 8.61000000 48.74000000
19525 3 63.91000000 8.27000000 49.74000000
19526 3 64.42000000 7.73000000 48.16000000
19527 3 65.02000000 9.26000000 48.74000000
19528 1 63.35000000 9.89000000 46.71000000
19529 1 62.38000000 10.80000000 46.31000000
19530 6 60.93000000 10.67000000 47.27000000
19531 1 62.69000000 11.34000000 45.08000000
19532 4 62.15000000 12.35000000 44.28000000
19533 1 61.51000000 13.59000000 44.81000000
19534 3 60.70000000 13.88000000 44.13000000
19535 3 61.11000000 13.34000000 45.79000000
19536 3 62.18000000 14.45000000 44.77000000
19537 1 63.01000000 12.42000000 43.12000000
19538 1 62.80000000 13.24000000 41.61000000
19539 1 63.84000000 13.13000000 40.69000000
19540 1 63.47000000 13.92000000 39.57000000
19541 1 62.19000000 14.42000000 39.76000000
19542 4 61.73000000 14.05000000 41.05000000
19543 1 60.33000000 13.98000000 41.45000000
19544 3 59.63000000 14.13000000 40.63000000
19545 3 60.11000000 13.05000000 41.98000000
19546 3 60.16000000 14.74000000 42.21000000
19547 1 61.70000000 15.18000000 38.55000000
19548 1 62.61000000 15.22000000 37.58000000
19549 6 64.11000000 14.39000000 37.96000000
19550 1 62.22000000 16.15000000 36.45000000
19551 1 61.08000000 16.69000000 36.73000000
19552 6 60.39000000 16.29000000 38.33000000
19553 3 60.54000000 17.40000000 36.09000000
19554 1 63.17000000 16.85000000 35.63000000
19555 3 62.69000000 17.58000000 34.97000000
19556 3 63.92000000 17.37000000 36.23000000
19557 3 63.75000000 16.15000000 35.05000000
19558 1 65.12000000 12.09000000 40.96000000
19559 1 65.13000000 11.23000000 42.08000000
19560 1 64.00000000 11.44000000 43.23000000
19561 1 63.78000000 10.82000000 44.49000000
19562 6 64.67000000 9.69000000 45.54000000
19563 4 66.27000000 10.48000000 42.42000000
19564 1 67.30000000 10.62000000 41.60000000
19565 1 67.24000000 11.43000000 40.37000000
19566 4 66.25000000 12.18000000 40.10000000
19567 1 68.49000000 11.22000000 39.56000000
19568 1 69.33000000 10.26000000 40.24000000
19569 1 68.60000000 9.89000000 41.55000000
19570 5 69.13000000 9.14000000 42.36000000
19571 1 70.53000000 9.92000000 39.69000000
19572 3 71.06000000 9.09000000 40.18000000
19573 1 70.95000000 10.53000000 38.49000000
19574 3 71.86000000 10.22000000 37.97000000
19575 1 70.18000000 11.46000000 37.80000000
19576 3 70.64000000 12.21000000 37.16000000
19577 1 68.94000000 11.78000000 38.39000000
19578 3 68.35000000 12.62000000 38.03000000
19579 2 73.14000000 41.03000000 19.69000000
19580 1 73.69000000 40.37000000 18.70000000
19581 1 75.04000000 40.43000000 18.54000000
19582 3 0.25000000 41.16000000 19.16000000
19583 1 0.41000000 39.61000000 17.65000000
19584 1 1.89000000 39.50000000 17.36000000
19585 1 2.88000000 40.27000000 17.91000000
19586 1 3.33000000 41.58000000 17.40000000
19587 4 3.40000000 42.71000000 17.19000000
19588 1 3.90000000 39.77000000 18.89000000
19589 4 4.75000000 39.45000000 19.64000000
19590 1 1.99000000 38.36000000 16.43000000
19591 1 0.57000000 37.82000000 16.12000000
19592 5 0.15000000 37.06000000 15.27000000
19593 1 74.97000000 38.68000000 16.98000000
19594 1 73.64000000 38.54000000 17.19000000
19595 3 73.09000000 37.67000000 16.85000000
19596 1 72.93000000 39.42000000 18.01000000
19597 2 71.65000000 39.23000000 18.30000000
19598 1 3.16000000 37.86000000 15.94000000
19599 3 4.00000000 38.56000000 15.91000000
19600 1 3.71000000 36.78000000 15.09000000
19601 1 5.07000000 36.53000000 15.04000000
19602 1 6.20000000 37.29000000 15.71000000
19603 3 7.12000000 36.70000000 15.77000000
19604 3 6.34000000 38.23000000 15.18000000
19605 3 5.84000000 37.61000000 16.68000000
19606 1 5.39000000 35.48000000 14.08000000
19607 1 4.36000000 34.94000000 13.39000000
19608 6 2.85000000 35.77000000 13.81000000
19609 1 4.66000000 33.78000000 12.57000000
19610 4 4.00000000 32.86000000 11.73000000
19611 1 2.82000000 33.23000000 10.99000000
19612 3 2.92000000 33.31000000 9.91000000
19613 3 2.03000000 32.52000000 11.23000000
19614 3 2.52000000 34.24000000 11.27000000
19615 1 5.02000000 31.97000000 11.23000000
19616 1 4.92000000 30.90000000 10.11000000
19617 1 6.09000000 30.47000000 9.50000000
19618 1 5.75000000 29.39000000 8.65000000
19619 1 4.43000000 29.06000000 8.87000000
19620 4 3.88000000 29.93000000 9.82000000
19621 1 2.47000000 29.81000000 10.39000000
19622 3 2.23000000 28.78000000 10.65000000
19623 3 2.47000000 30.40000000 11.31000000
19624 3 1.72000000 30.13000000 9.66000000
19625 1 4.06000000 27.90000000 8.14000000
19626 1 5.06000000 27.36000000 7.43000000
19627 6 6.62000000 28.38000000 7.48000000
19628 1 4.71000000 26.25000000 6.65000000
19629 1 3.46000000 25.85000000 6.89000000
19630 6 2.55000000 26.96000000 7.99000000
19631 3 3.01000000 24.86000000 6.85000000
19632 1 5.69000000 25.46000000 5.80000000
19633 3 5.46000000 24.42000000 6.00000000
19634 3 5.61000000 25.63000000 4.72000000
19635 3 6.73000000 25.62000000 6.07000000
19636 1 7.47000000 30.94000000 10.10000000
19637 1 7.39000000 31.76000000 11.26000000
19638 1 6.22000000 32.37000000 11.82000000
19639 1 5.98000000 33.54000000 12.64000000
19640 6 6.88000000 34.58000000 13.81000000
